CrimeType,CrimeLocType,StatZone,Month
עבירות נגד גוף,בית הקרבן,634,3.0
עבירות נגד גוף,בית הקרבן,634,2.0
עבירות סדר ציבורי,בית הקרבן,634,2.0
עבירות סדר ציבורי,בית הקרבן,634,1.0
עבירות נגד גוף,בית הקרבן,634,1.0
עבירות כלפי הרכוש,בית הקרבן,634,1.0
עבירות סדר ציבורי,בית הקרבן,634,1.0
עבירות סדר ציבורי,בית הקרבן,634,6.0
עבירות כלפי הרכוש,בית הקרבן,634,6.0
עבירות מין,בית הקרבן,634,3.0
עבירות סדר ציבורי,בית הקרבן,634,6.0
עבירות סדר ציבורי,בית הקרבן,634,5.0
עבירות סדר ציבורי,בית הקרבן,634,5.0
עבירות נגד גוף,בית הקרבן,634,5.0
עבירות כלפי הרכוש,בית הקרבן,634,5.0
עבירות נגד גוף,בית הקרבן,634,4.0
עבירות כלפי הרכוש,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,4.0
עבירות כלפי הרכוש,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,4.0
עבירות כלפי הרכוש,בית הקרבן,634,3.0
עבירות סדר ציבורי,בית הקרבן,634,3.0
עבירות סדר ציבורי,בית הקרבן,634,2.0
עבירות סדר ציבורי,בית הקרבן,634,2.0
עבירות סדר ציבורי,בית הקרבן,634,1.0
עבירות סדר ציבורי,בית הקרבן,634,1.0
עבירות סדר ציבורי,בית הקרבן,634,1.0
עבירות סדר ציבורי,בית הקרבן,634,5.0
עבירות סדר ציבורי,בית הקרבן,634,5.0
עבירות כלפי הרכוש,בית הקרבן,634,5.0
עבירות נגד גוף,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,3.0
עבירות כלפי הרכוש,בית הקרבן,634,3.0
עבירות סדר ציבורי,בית הקרבן,634,1.0
עבירות סדר ציבורי,בית הקרבן,634,1.0
עבירות כלפי הרכוש,בית הקרבן,634,4.0
עבירות כלפי הרכוש,בית הקרבן,634,5.0
עבירות כלפי הרכוש,בית הקרבן,634,5.0
עבירות סדר ציבורי,בית הקרבן,634,5.0
עבירות סדר ציבורי,בית הקרבן,634,5.0
עבירות סדר ציבורי,בית הקרבן,634,5.0
עבירות כלפי הרכוש,בית הקרבן,634,5.0
עבירות סדר ציבורי,בית הקרבן,634,5.0
עבירות כלפי הרכוש,בית הקרבן,634,5.0
עבירות סדר ציבורי,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,3.0
עבירות נגד גוף,בית הקרבן,634,4.0
עבירות סדר ציבורי,בית הקרבן,634,3.0
עבירות כלפי הרכוש,בית הקרבן,634,3.0
עבירות כלפי הרכוש,בית הקרבן,634,1.0
עבירות כלפי הרכוש,בית הקרבן,634,2.0
עבירות סדר ציבורי,בית הקרבן,634,1.0
עבירות נגד גוף,בית הקרבן,634,1.0
עבירות כלפי הרכוש,בית המבצע,634,5.0
עבירות בטחון,בית המבצע,634,6.0
עבירות נגד גוף,בית המבצע,634,5.0
עבירות כלפי הרכוש,בית המבצע,634,4.0
עבירות כלפי המוסר,בית המבצע,634,3.0
עבירות כלפי המוסר,בית המבצע,634,2.0
עבירות סדר ציבורי,בית המבצע,634,5.0
עבירות נגד גוף,בית המבצע,634,4.0
עבירות נגד גוף,בית המבצע,634,3.0
עבירות בטחון,בית המבצע,634,3.0
עבירות כלפי המוסר,בית המבצע,634,3.0
עבירות נגד גוף,בית המבצע,634,2.0
עבירות כלפי המוסר,בית המבצע,634,2.0
עבירות כלפי הרכוש,בית המבצע,634,1.0
עבירות נגד גוף,בית המבצע,634,1.0
עבירות כלפי המוסר,בית המבצע,634,6.0
עבירות כלפי הרכוש,בית המבצע,634,6.0
עבירות כלפי הרכוש,בית המבצע,634,6.0
עבירות כלפי המוסר,בית המבצע,634,6.0
עבירות סדר ציבורי,בית המבצע,634,5.0
עבירות סדר ציבורי,בית המבצע,634,5.0
עבירות כלפי המוסר,בית המבצע,634,3.0
עבירות כלפי הרכוש,בית המבצע,634,4.0
עבירות סדר ציבורי,בית המבצע,634,2.0
עבירות כלפי הרכוש,בית המבצע,634,6.0
עבירות סדר ציבורי,בית המבצע,634,5.0
עבירות כלפי המוסר,בית המבצע,634,5.0
עבירות סדר ציבורי,בית המבצע,634,5.0
עבירות כלפי המוסר,בית המבצע,634,3.0
עבירות סדר ציבורי,בית המבצע,634,2.0
עבירות סדר ציבורי,בית בושת,634,5.0
עבירות כלפי הרכוש,בית אבות,634,6.0
עבירות סדר ציבורי,בית-קפה/מסעדה,634,2.0
עבירות סדר ציבורי,בית-קפה/מסעדה,634,5.0
עבירות כלפי הרכוש,בית-קפה/מסעדה,634,2.0
עבירות נגד גוף,בית-ספר יסודי,634,5.0
עבירות סדר ציבורי,אתר בניה,634,1.0
עבירות מרמה,"אחר,שלא פורט לעיל",634,5.0
עבירות מרמה,"אחר,שלא פורט לעיל",634,3.0
עבירות מרמה,"אחר,שלא פורט לעיל",634,3.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",634,2.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",634,6.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",634,2.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",634,5.0
עבירות סדר ציבורי,"אחר,שלא פורט לעיל",634,4.0
עבירות מרמה,"אחר,שלא פורט לעיל",634,3.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",634,2.0
עבירות בטחון,"אחר,שלא פורט לעיל",634,2.0
עבירות בטחון,"אחר,שלא פורט לעיל",634,2.0
עבירות סדר ציבורי,"אחר,שלא פורט לעיל",634,5.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",634,5.0
עבירות מרמה,"אחר,שלא פורט לעיל",634,3.0
עבירות סדר ציבורי,"אחר,שלא פורט לעיל",634,4.0
עבירות כלפי הרכוש,אוטובוס,634,4.0
עבירות כלפי הרכוש,רכב מנועי אחר,641,3.0
עבירות סדר ציבורי,רכב מנועי אחר,641,3.0
עבירות נגד גוף,רחוב,641,6.0
עבירות סדר ציבורי,רחוב,641,5.0
עבירות סדר ציבורי,רחוב,641,4.0
עבירות מין,רחוב,641,3.0
עבירות נגד גוף,רחוב,641,1.0
עבירות סדר ציבורי,רחוב,641,1.0
עבירות נגד גוף,רחוב,641,6.0
עבירות כלפי הרכוש,רחוב,641,6.0
עבירות סדר ציבורי,רחוב,641,4.0
עבירות סדר ציבורי,רחוב,641,4.0
עבירות כלפי המוסר,רחוב,641,4.0
עבירות כלפי המוסר,רחוב,641,6.0
עבירות סדר ציבורי,רחוב,641,4.0
עבירות מין,רחוב,641,4.0
עבירות כלפי המוסר,רחוב,641,3.0
עבירות סדר ציבורי,רחוב,641,2.0
עבירות כלפי הרכוש,רחוב,641,3.0
עבירות כלפי המוסר,רחוב,641,2.0
עבירות סדר ציבורי,רחוב,641,2.0
עבירות סדר ציבורי,רחוב,641,1.0
עבירות סדר ציבורי,רחוב,641,5.0
עבירות נגד גוף,רחוב,641,4.0
עבירות מין,רחוב,641,4.0
עבירות סדר ציבורי,רחוב,641,4.0
עבירות כלפי המוסר,רחוב,641,3.0
עבירות כלפי הרכוש,רחוב,641,3.0
עבירות סדר ציבורי,רחוב,641,2.0
עבירות סדר ציבורי,רחוב,641,2.0
עבירות סדר ציבורי,רחוב,641,1.0
עבירות כלפי הרכוש,סניף דואר,641,3.0
עבירות כלפי הרכוש,משרדים,641,1.0
עבירות מרמה,משרד פרטי,641,3.0
עבירות כלפי הרכוש,משרד פרטי,641,1.0
עבירות סדר ציבורי,משרד מוניציפאלי,641,2.0
עבירות סדר ציבורי,משרד מוניציפאלי,641,2.0
עבירות סדר ציבורי,משרד מוניציפאלי,641,2.0
עבירות כלפי הרכוש,"מרפאה/קופ""ח      ",641,4.0
עבירות כלפי הרכוש,"מרפאה/קופ""ח      ",641,1.0
עבירות כלפי הרכוש,מחסן-מקלט,641,6.0
עבירות כלפי הרכוש,מחסן-מקלט,641,6.0
עבירות כלפי הרכוש,מחסן-מקלט,641,6.0
עבירות כלפי הרכוש,מועדון,641,2.0
עבירות כלפי הרכוש,מוסך,641,6.0
עבירות כלפי הרכוש,מוסך,641,6.0
עבירות כלפי הרכוש,מוסד דת)בית כנסת,641,2.0
עבירות כלפי הרכוש,מוסד דת)בית כנסת,641,2.0
עבירות כלפי הרכוש,מוסד דת)בית כנסת,641,2.0
עבירות כלפי הרכוש,מוסד דת)בית כנסת,641,1.0
עבירות כלפי הרכוש,מוסד דת)בית כנסת,641,2.0
עבירות סדר ציבורי,מוסד דת)בית כנסת,641,1.0
עבירות סדר ציבורי,מוסד דת)בית כנסת,641,2.0
עבירות כלפי הרכוש,מונית,641,6.0
עבירות כלפי הרכוש,מבנה אחר,641,3.0
עבירות כלפי הרכוש,"כל-בו,סופרמקט   ",641,5.0
עבירות כלפי הרכוש,"כל-בו,סופרמקט   ",641,4.0
עבירות סדר ציבורי,טלפון,641,5.0
עבירות כלפי הרכוש,חצר בית,641,6.0
עבירות כלפי הרכוש,חצר בית,641,5.0
עבירות סדר ציבורי,חצר בית,641,5.0
עבירות סדר ציבורי,חצר בית,641,5.0
עבירות כלפי הרכוש,חצר בית,641,4.0
עבירות כלפי הרכוש,חצר בית,641,2.0
עבירות נגד גוף,חצר בית,641,5.0
עבירות כלפי הרכוש,חצר בית,641,5.0
עבירות נגד גוף,חצר בית,641,4.0
עבירות מין,חצר בית,641,4.0
עבירות סדר ציבורי,חצר בית,641,2.0
עבירות סדר ציבורי,חצר בית,641,6.0
עבירות כלפי הרכוש,חצר בית,641,5.0
עבירות סדר ציבורי,חצר בית,641,5.0
עבירות כלפי הרכוש,חצר בית,641,5.0
עבירות נגד גוף,חצר בית,641,5.0
עבירות סדר ציבורי,חצר בית,641,4.0
עבירות נגד גוף,חצר בית,641,4.0
עבירות כלפי הרכוש,חצר בית,641,3.0
עבירות נגד גוף,חצר בית,641,1.0
עבירות כלפי הרכוש,חניה,641,5.0
עבירות כלפי הרכוש,חניה,641,5.0
עבירות כלפי הרכוש,חניה,641,1.0
עבירות כלפי הרכוש,חניה,641,1.0
עבירות כלפי הרכוש,חניה,641,4.0
עבירות כלפי הרכוש,חניה,641,4.0
עבירות סדר ציבורי,חנות מכולת,641,3.0
עבירות כלפי הרכוש,חנות מכולת,641,3.0
עבירות כלפי הרכוש,חנות מכולת,641,3.0
עבירות כלפי הרכוש,חנות מכולת,641,3.0
עבירות כלפי הרכוש,חנויות אחרות,641,4.0
עבירות נגד גוף,חנויות אחרות,641,4.0
עבירות סדר ציבורי,חנויות אחרות,641,4.0
עבירות סדר ציבורי,חנויות אחרות,641,2.0
עבירות נגד גוף,חנויות אחרות,641,4.0
עבירות כלפי הרכוש,חנויות אחרות,641,4.0
עבירות כלפי הרכוש,חנויות אחרות,641,3.0
עבירות כלפי הרכוש,חנויות אחרות,641,5.0
עבירות כלפי הרכוש,חנויות אחרות,641,4.0
עבירות כלפי הרכוש,חנויות אחרות,641,3.0
עבירות כלפי הרכוש,חנויות אחרות,641,2.0
עבירות סדר ציבורי,חנויות אחרות,641,3.0
עבירות כלפי הרכוש,חנויות אחרות,641,2.0
עבירות נגד גוף,חנויות אחרות,641,2.0
עבירות נגד גוף,"חדר מדרגות,מעליות",641,2.0
עבירות נגד גוף,"חדר מדרגות,מעליות",641,2.0
עבירות כלפי הרכוש,"חדר מדרגות,מעליות",641,5.0
עבירות כלפי הרכוש,"חדר מדרגות,מעליות",641,5.0
עבירות סדר ציבורי,"חדר מדרגות,מעליות",641,2.0
עבירות סדר ציבורי,"חדר מדרגות,מעליות",641,6.0
עבירות נגד גוף,"חדר מדרגות,מעליות",641,6.0
עבירות כלפי הרכוש,"חדר מדרגות,מעליות",641,5.0
עבירות כלפי הרכוש,"חדר מדרגות,מעליות",641,1.0
עבירות כלפי הרכוש,גג,641,5.0
עבירות כלפי הרכוש,גג,641,2.0
עבירות מרמה,בנק,641,3.0
עבירות כלפי הרכוש,בנק,641,1.0
עבירות כלפי הרכוש,בנק,641,4.0
עבירות כלפי הרכוש,בנק,641,3.0
עבירות כלפי הרכוש,בית עסק סיטונאי,641,5.0
עבירות סדר ציבורי,בית משפט,641,2.0
עבירות כלפי הרכוש,בית משפט,641,3.0
עבירות נגד גוף,בית משפט,641,2.0
עבירות סדר ציבורי,בית משפט,641,1.0
עבירות סדר ציבורי,בית מלון,641,4.0
עבירות כלפי הרכוש,בית מגורים אחר,641,3.0
עבירות סדר ציבורי,בית מגורים אחר,641,6.0
עבירות סדר ציבורי,בית מגורים אחר,641,6.0
עבירות כלפי הרכוש,בית מגורים אחר,641,4.0
עבירות סדר ציבורי,בית חולים,641,1.0
עבירות נגד גוף,בית חולים,641,1.0
עבירות כלפי הרכוש,בית חולים,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,6.0
עבירות סדר ציבורי,בית הקרבן,641,5.0
עבירות סדר ציבורי,בית הקרבן,641,5.0
עבירות נגד גוף,בית הקרבן,641,5.0
עבירות סדר ציבורי,בית הקרבן,641,5.0
עבירות כלפי הרכוש,בית הקרבן,641,5.0
עבירות נגד גוף,בית הקרבן,641,5.0
עבירות סדר ציבורי,בית הקרבן,641,5.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות סדר ציבורי,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות סדר ציבורי,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,3.0
עבירות כלפי הרכוש,בית הקרבן,641,2.0
עבירות כלפי הרכוש,בית הקרבן,641,1.0
עבירות סדר ציבורי,בית הקרבן,641,6.0
עבירות כלפי הרכוש,בית הקרבן,641,6.0
עבירות כלפי הרכוש,בית הקרבן,641,6.0
עבירות כלפי הרכוש,בית הקרבן,641,3.0
עבירות נגד גוף,בית הקרבן,641,5.0
עבירות כלפי הרכוש,בית הקרבן,641,5.0
עבירות נגד גוף,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,3.0
עבירות נגד גוף,בית הקרבן,641,3.0
עבירות סדר ציבורי,בית הקרבן,641,3.0
עבירות כלפי הרכוש,בית הקרבן,641,1.0
עבירות כלפי הרכוש,בית הקרבן,641,1.0
עבירות סדר ציבורי,בית הקרבן,641,1.0
עבירות סדר ציבורי,בית הקרבן,641,6.0
עבירות נגד גוף,בית הקרבן,641,6.0
עבירות כלפי הרכוש,בית הקרבן,641,6.0
עבירות נגד גוף,בית הקרבן,641,5.0
עבירות סדר ציבורי,בית הקרבן,641,5.0
עבירות כלפי הרכוש,בית הקרבן,641,5.0
עבירות סדר ציבורי,בית הקרבן,641,5.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות נגד גוף,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות נגד גוף,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות סדר ציבורי,בית הקרבן,641,1.0
עבירות נגד גוף,בית הקרבן,641,5.0
עבירות נגד גוף,בית הקרבן,641,6.0
עבירות נגד גוף,בית הקרבן,641,6.0
עבירות סדר ציבורי,בית הקרבן,641,6.0
עבירות סדר ציבורי,בית הקרבן,641,6.0
עבירות כלפי הרכוש,בית הקרבן,641,5.0
עבירות סדר ציבורי,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,4.0
עבירות כלפי הרכוש,בית הקרבן,641,2.0
עבירות סדר ציבורי,בית הקרבן,641,2.0
עבירות נגד גוף,בית הקרבן,641,2.0
עבירות כלפי הרכוש,בית הקרבן,641,2.0
עבירות כלפי הרכוש,בית הקרבן,641,2.0
עבירות כלפי הרכוש,בית הקרבן,641,2.0
עבירות כלפי הרכוש,בית הקרבן,641,1.0
עבירות סדר ציבורי,בית המבצע,641,6.0
עבירות סדר ציבורי,בית המבצע,641,6.0
עבירות מין,בית המבצע,641,5.0
עבירות נגד גוף,בית המבצע,641,4.0
עבירות בטחון,בית המבצע,641,3.0
עבירות כלפי הרכוש,בית המבצע,641,1.0
עבירות סדר ציבורי,בית המבצע,641,6.0
עבירות כלפי המוסר,בית המבצע,641,6.0
עבירות סדר ציבורי,בית המבצע,641,5.0
עבירות סדר ציבורי,בית המבצע,641,5.0
עבירות מרמה,בית המבצע,641,5.0
עבירות מרמה,בית המבצע,641,3.0
עבירות כלפי הרכוש,בית המבצע,641,3.0
עבירות סדר ציבורי,בית המבצע,641,3.0
עבירות נגד גוף,בית המבצע,641,3.0
עבירות סדר ציבורי,בית המבצע,641,1.0
שאר עבירות,בית המבצע,641,5.0
עבירות כלפי הרכוש,בית המבצע,641,5.0
עבירות כלפי המוסר,בית המבצע,641,5.0
עבירות כלפי המוסר,בית המבצע,641,3.0
עבירות כלפי הרכוש,בית המבצע,641,3.0
עבירות נגד גוף,בית המבצע,641,1.0
עבירות נגד גוף,בית המבצע,641,6.0
עבירות נגד גוף,בית המבצע,641,6.0
עבירות סדר ציבורי,בית המבצע,641,6.0
עבירות מרמה,בית המבצע,641,5.0
עבירות כלפי המוסר,בית המבצע,641,5.0
עבירות כלפי המוסר,בית המבצע,641,2.0
עבירות כלפי המוסר,בית המבצע,641,1.0
עבירות כלפי הרכוש,אתר בניה,641,4.0
עבירות נגד גוף,"אחר,שלא פורט לעיל",641,5.0
עבירות סדר ציבורי,"אחר,שלא פורט לעיל",641,2.0
עבירות נגד גוף,"אחר,שלא פורט לעיל",641,6.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",641,3.0
עבירות נגד גוף,"אחר,שלא פורט לעיל",641,3.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",641,3.0
עבירות כלפי הרכוש,"אחר,שלא פורט לעיל",641,2.0
עבירות כלפי הרכוש,אוטובוס,641,2.0
עבירות כלפי הרכוש,אוטובוס,641,2.0
עבירות כלפי המוסר,רחוב,642,6.0
עבירות כלפי הרכוש,רחוב,642,6.0
עבירות סדר ציבורי,רחוב,642,4.0
עבירות סדר ציבורי,רחוב,642,6.0
עבירות סדר ציבורי,רחוב,642,4.0
עבירות כלפי המוסר,רחוב,642,3.0
עבירות כלפי המוסר,רחוב,642,1.0
עבירות כלפי הרכוש,רחוב,642,5.0
עבירות סדר ציבורי,רחוב,642,4.0
עבירות כלפי המוסר,רחוב,642,3.0
עבירות כלפי הרכוש,רחוב,642,1.0
עבירות נגד גוף,רחוב,642,6.0
עבירות מרמה,רחוב,642,4.0
עבירות סדר ציבורי,רחוב,642,4.0
עבירות כלפי הרכוש,משרד פרטי,642,3.0
עבירות כלפי הרכוש,מקום רחצה אחר,642,1.0
עבירות כלפי הרכוש,מחסן-מקלט,642,5.0
עבירות כלפי הרכוש,מחסן-מקלט,642,4.0
עבירות כלפי הרכוש,מוסד דת)בית כנסת,642,1.0
עבירות כלפי הרכוש,מבנה אחר,642,5.0
עבירות כלפי הרכוש,ישיבה גבוהה,642,4.0
עבירות סדר ציבורי,חצר בית,642,6.0
עבירות כלפי הרכוש,חצר בית,642,6.0
עבירות נגד גוף,חצר בית,642,4.0
עבירות כלפי הרכוש,חצר בית,642,2.0
עבירות כלפי הרכוש,חצר בית,642,1.0
עבירות נגד גוף,חצר בית,642,5.0
עבירות כלפי הרכוש,חצר בית,642,1.0
עבירות כלפי הרכוש,חצר בית,642,6.0
עבירות סדר ציבורי,חצר בית,642,6.0
עבירות כלפי הרכוש,חצר בית,642,5.0
עבירות סדר ציבורי,חצר בית,642,5.0
עבירות נגד גוף,חצר בית,642,3.0
עבירות כלפי הרכוש,חניה,642,5.0
עבירות כלפי הרכוש,חניה,642,3.0
עבירות כלפי הרכוש,חניה,642,1.0
עבירות כלפי הרכוש,חניה,642,5.0
עבירות כלפי הרכוש,חנות מכולת,642,1.0
עבירות כלפי הרכוש,חנות מכולת,642,5.0
עבירות כלפי הרכוש,חנות מכולת,642,3.0
עבירות נגד גוף,חנות לחשמל,642,5.0
עבירות כלפי הרכוש,חנות לחשמל,642,3.0
עבירות סדר ציבורי,חנויות אחרות,642,5.0
עבירות כלפי הרכוש,חנויות אחרות,642,5.0
עבירות נגד גוף,חנויות אחרות,642,5.0
עבירות סדר ציבורי,"חדר מדרגות,מעליות",642,4.0
עבירות סדר ציבורי,"חדר מדרגות,מעליות",642,4.0
עבירות סדר ציבורי,"חדר מדרגות,מעליות",642,1.0
עבירות נגד גוף,גן ציבורי - פארק,642,2.0
עבירות סדר ציבורי,גן ציבורי - פארק,642,2.0
עבירות כלפי הרכוש,בית עסק סיטונאי,642,2.0
שאר עבירות,בית מעצר,642,2.0
עבירות כלפי הרכוש,בית מגורים אחר,642,4.0
עבירות כלפי הרכוש,בית מגורים אחר,642,4.0
עבירות סדר ציבורי,בית הקרבן,642,5.0
עבירות סדר ציבורי,בית הקרבן,642,5.0
עבירות סדר ציבורי,בית הקרבן,642,5.0
עבירות סדר ציבורי,בית הקרבן,642,3.0
עבירות נגד גוף,בית הקרבן,642,3.0
עבירות סדר ציבורי,בית הקרבן,642,2.0
עבירות מרמה,בית הקרבן,642,3.0
עבירות מרמה,בית הקרבן,642,3.0
עבירות סדר ציבורי,בית הקרבן,642,6.0
עבירות נגד גוף,בית הקרבן,642,6.0
עבירות כלפי הרכוש,בית הקרבן,642,5.0
עבירות סדר ציבורי,בית הקרבן,642,5.0
עבירות כלפי הרכוש,בית הקרבן,642,4.0
עבירות כלפי הרכוש,בית הקרבן,642,4.0
עבירות כלפי הרכוש,בית הקרבן,642,4.0
עבירות כלפי הרכוש,בית הקרבן,642,3.0
עבירות נגד גוף,בית הקרבן,642,2.0
עבירות כלפי הרכוש,בית הקרבן,642,2.0
עבירות כלפי הרכוש,בית הקרבן,642,1.0
עבירות מרמה,בית הקרבן,642,3.0
עבירות כלפי הרכוש,בית הקרבן,642,5.0
עבירות כלפי הרכוש,בית הקרבן,642,5.0
עבירות כלפי הרכוש,בית הקרבן,642,4.0
עבירות סדר ציבורי,בית הקרבן,642,3.0
עבירות סדר ציבורי,בית הקרבן,642,2.0
עבירות סדר ציבורי,בית הקרבן,642,2.0
עבירות כלפי הרכוש,בית הקרבן,642,2.0
עבירות כלפי הרכוש,בית הקרבן,642,6.0
עבירות כלפי הרכוש,בית הקרבן,642,6.0
עבירות כלפי הרכוש,בית הקרבן,642,5.0
עבירות נגד גוף,בית הקרבן,642,5.0
עבירות סדר ציבורי,בית הקרבן,642,4.0
עבירות כלפי הרכוש,בית הקרבן,642,4.0
עבירות כלפי הרכוש,בית הקרבן,642,4.0
עבירות כלפי הרכוש,בית הקרבן,642,4.0
עבירות סדר ציבורי,בית הקרבן,642,3.0
עבירות כלפי הרכוש,בית הקרבן,642,3.0
עבירות כלפי הרכוש,בית הקרבן,642,3.0
עבירות כלפי הרכוש,בית הקרבן,642,2.0
עבירות כלפי הרכוש,בית הקרבן,642,1.0
עבירות כלפי הרכוש,בית המבצע,642,5.0
שאר עבירות,בית המבצע,642,1.0
שאר עבירות,בית המבצע,642,1.0
עבירות כלפי המוסר,בית המבצע,642,1.0
עבירות סדר ציבורי,בית המבצע,642,6.0
עבירות נגד גוף,בית המבצע,642,5.0
שאר עבירות,בית המבצע,642,2.0
שאר עבירות,בית המבצע,642,2.0
שאר עבירות,בית המבצע,642,2.0
שאר עבירות,בית המבצע,642,2.0
שאר עבירות,בית המבצע,642,1.0
שאר עבירות,בית המבצע,642,1.0
עבירות נגד גוף,בית המבצע,642,4.0
עבירות סדר ציבורי,בית המבצע,642,3.0
עבירות כלפי המוסר,בית המבצע,642,2.0
עבירות נגד גוף,בית המבצע,642,1.0
שאר עבירות,בית המבצע,642,1.0
עבירות כלפי הרכוש,בית המבצע,642,5.0
עבירות נגד גוף,בית המבצע,642,4.0
שאר עבירות,בית המבצע,642,2.0
שאר עבירות,בית המבצע,642,2.0
שאר עבירות,בית המבצע,642,2.0
שאר עבירות,בית המבצע,642,1.0
שאר עבירות,בית המבצע,642,1.0
עבירות נגד גוף,בית המבצע,642,5.0
עבירות סדר ציבורי,בית המבצע,642,4.0
עבירות כלפי הרכוש,בית-ספר יסודי,642,5.0
עבירות כלפי הרכוש,אוטובוס,642,1.0
עבירות כלפי הרכוש,אוטובוס,642,1.0
עבירות סדר ציבורי,תחנת משטרה,643,6.0
עבירות סדר ציבורי,רחוב,643,3.0
עבירות סדר ציבורי,רחוב,643,1.0
עבירות נגד גוף,רחוב,643,3.0
עבירות כלפי המוסר,רחוב,643,1.0
עבירות מרמה,רחוב,643,1.0
עבירות כלפי הרכוש,רחוב,643,1.0
עבירות סדר ציבורי,רחוב,643,1.0
עבירות מרמה,רחוב,643,1.0
עבירות כלפי הרכוש,חניה,643,3.0
עבירות כלפי הרכוש,בית הקרבן,643,3.0
עבירות סדר ציבורי,בית הקרבן,643,5.0
עבירות סדר ציבורי,בית הקרבן,643,5.0
עבירות כלפי הרכוש,בית הקרבן,643,3.0
עבירות כלפי הרכוש,בית הקרבן,643,3.0
עבירות נגד גוף,בית הקרבן,643,2.0
עבירות כלפי הרכוש,בית הקרבן,643,2.0
עבירות כלפי הרכוש,בית הקרבן,643,4.0
עבירות כלפי המוסר,בית המבצע,643,6.0
עבירות כלפי הרכוש,בית המבצע,643,6.0
עבירות כלפי המוסר,בית המבצע,643,3.0
עבירות סדר ציבורי,בית המבצע,643,6.0
עבירות כלפי הרכוש,אתר בניה,643,1.0
עבירות כלפי המוסר,"אחר,שלא פורט לעיל",643,4.0
עבירות כלפי הרכוש,רחוב,644,3.0
עבירות כלפי הרכוש,חנויות אחרות,644,3.0
עבירות כלכליות,בית מגורים אחר,644,6.0
עבירות נגד גוף,בית הקרבן,644,1.0
עבירות כלפי הרכוש,בית הקרבן,644,1.0
עבירות סדר ציבורי,בית הקרבן,644,1.0
